Group Name,Member Count,Last Active,Group URL,post
Lifting Up Prayers for the people in Ukriane in The Name of Jesus,99K,,https://www.facebook.com/groups/329696433818794/,"Hey Lifting Up Prayers for the people in Ukriane in The Name of Jesus, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my Saviour.,127K,,https://www.facebook.com/groups/850255062829062/,"Hey Jesus is my Saviour., Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
"Lord Jesus Christ: The Way, Truth, and Life",9.6K,,https://www.facebook.com/groups/1528203210982485/,"Hey Lord Jesus Christ: The Way, Truth, and Life, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
TEAM JESUS,42K,,https://www.facebook.com/groups/591861215097438/,"Hey TEAM JESUS, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS LIVES IN MY CITY,20K,,https://www.facebook.com/groups/JesusLivesInMyCity/,"Hey JESUS LIVES IN MY CITY, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Friends who love Jesus❣️,30K,,https://www.facebook.com/groups/299170402429853/,"Hey Friends who love Jesus❣️, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is Lord,19K,,https://www.facebook.com/groups/4096131037329024/,"Hey Jesus is Lord, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Not Ashamed of Jesus Christ,12K,,https://www.facebook.com/groups/166644673199919/,"Hey Not Ashamed of Jesus Christ, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus and Mary Daily Words,34K,,https://www.facebook.com/groups/1993754897693855/,"Hey Jesus and Mary Daily Words, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Holy infant Jesus please pray for all of us Amen 🙏 🙌 ❤,31K,,https://www.facebook.com/groups/3149029748715283/,"Hey Holy infant Jesus please pray for all of us Amen 🙏 🙌 ❤, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
SPIRITUAL PRAYER WARRIORS+ JF +TEAM JESUS GROUP 🙏💖🙏,47K,,https://www.facebook.com/groups/1404241456926128/,"Hey SPIRITUAL PRAYER WARRIORS+ JF +TEAM JESUS GROUP 🙏💖🙏, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is My Savior,14K,,https://www.facebook.com/groups/637374685030705/,"Hey Jesus Is My Savior, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
YaHUSHA is the TRUE NAME for the man called JESUS,20K,,https://www.facebook.com/groups/981920045183380/,"Hey YaHUSHA is the TRUE NAME for the man called JESUS, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I Love JESUS,22K,,https://www.facebook.com/groups/1037989224715647/,"Hey I Love JESUS, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Just Jesus,20K,,https://www.facebook.com/groups/790621485997062/,"Hey Just Jesus, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
"Mary, mother of Jesus",48K,,https://www.facebook.com/groups/1337700857052255/,"Hey Mary, mother of Jesus, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
❤️✝️GESU / YESHUA / JESUS. LA Luce del mondo. Giovanni 8:12. ✝️❤️,41K,,https://www.facebook.com/groups/318211267424404/,"Hey ❤️✝️GESU / YESHUA / JESUS. LA Luce del mondo. Giovanni 8:12. ✝️❤️, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ followers �,12K,,https://www.facebook.com/groups/1569110890415667/,"Hey Jesus Christ followers �, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
PRAYER IS MOST POWERFUL IN JESUS NAME AMEN �,1.3K,,https://www.facebook.com/groups/1545354329845039/,"Hey PRAYER IS MOST POWERFUL IN JESUS NAME AMEN �, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Follow the Lord Jesus,61K,,https://www.facebook.com/groups/1043436032939848/,"Hey Follow the Lord Jesus, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
🎈Divine Infant Jesus🌹,73K,,https://www.facebook.com/groups/500841953915776/,"Hey 🎈Divine Infant Jesus🌹, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Sacred Hearts of Jesus and Mary,162K,,https://www.facebook.com/groups/926447144204442/,"Hey Sacred Hearts of Jesus and Mary, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS MY ROCK,88K,,https://www.facebook.com/groups/606083447937231/,"Hey JESUS MY ROCK, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I BELONG TO JESUS CHRIST,18K,,https://www.facebook.com/groups/544756815662710/,"Hey I BELONG TO JESUS CHRIST, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Loves You,3K,,https://www.facebook.com/groups/3951381948451105/,"Hey Jesus Loves You, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus 24/7,9.3K,,https://www.facebook.com/groups/527268738784385/,"Hey Jesus 24/7, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ is The Answer,10K,,https://www.facebook.com/groups/1961519410875933/,"Hey Jesus Christ is The Answer, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
HANV JEZU TUZO SODVONNDAR(I AM JESUS YOUR SAVIOUR),61K,,https://www.facebook.com/groups/898210671191092/,"Hey HANV JEZU TUZO SODVONNDAR(I AM JESUS YOUR SAVIOUR), Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ The Good Shepherd,79K,,https://www.facebook.com/groups/506059394212810/,"Hey Jesus Christ The Good Shepherd, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS AMEN,1.6K,,https://www.facebook.com/groups/1578521009976028/,"Hey JESUS AMEN, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
MESSAGE OF JESUS (GROUP JESUS),41K,,https://www.facebook.com/groups/1271761463734848/,"Hey MESSAGE OF JESUS (GROUP JESUS), I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Visit,2.5M,,https://www.facebook.com/groups/jesus.love.and.prayer/,Loki and I are still pushing forward — every bit helps us stay steady. Learn more here: https://www.gofundme.com/f/restoring-hope-for-loki
JESUS CHRIST IS LORD,291K,,https://www.facebook.com/groups/146852442765452/,"Hey JESUS CHRIST IS LORD, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS AMEN,4.2K,,https://www.facebook.com/groups/1313986387011980/,"Hey JESUS AMEN, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Warriors For Jesus,15K,,https://www.facebook.com/groups/265972654157219/,"Hey Warriors For Jesus, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS LOVES YOU,47K,,https://www.facebook.com/groups/1057547238980901/,"Hey JESUS LOVES YOU, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ Family,37K,,https://www.facebook.com/groups/485781032355466/,"Hey Jesus Christ Family, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Visit,3.3M,,https://www.facebook.com/groups/118407746991148/,"Hey about a minute ago, Sacramento neighbors — Loki (my German Shepherd) and I are holding steady thanks to the kindness of this community. The shutdown’s slowed my SSI appeal, but we’re managing with grain-free food and support from SHRA. Every share or small donation keeps us going. Read our story here: https://www.gofundme.com/f/restoring-hope-for-loki — Travis & Loki"
Believe in Jesus Christ ✝️📖🔥,25K,,https://www.facebook.com/groups/723508069587553/,"Hey Believe in Jesus Christ ✝️📖🔥, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my savior,4.3K,,https://www.facebook.com/groups/1279782850505587/,"Hey Jesus is my savior, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Faith In Jesus Global,17K,,https://www.facebook.com/groups/964120917921528/,"Hey Faith In Jesus Global, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS SAVES TV,31K,,https://www.facebook.com/groups/726839369229354/,"Hey JESUS SAVES TV, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
"Jesus, Faith & Prayer Group",15K,,https://www.facebook.com/groups/jesusheavenlyhealinghaven/,"Hey Jesus, Faith & Prayer Group, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Visit,395K,,https://www.facebook.com/groups/539682497519118/,"Hey Visit, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is Lord,6.9K,,https://www.facebook.com/groups/xtiangist/,"Hey Jesus is Lord, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JEZU PUNORJIVONT ZAALA(JESUS MY SAVIOR IS ALIVE),48K,,https://www.facebook.com/groups/613691497091068/,"Hey JEZU PUNORJIVONT ZAALA(JESUS MY SAVIOR IS ALIVE), I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Visit,376K,,https://www.facebook.com/groups/326568694886154/,"Hey Visit, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Follow Jesus Christ,2M,,https://www.facebook.com/groups/jesuschristsavior/,"Hey Follow Jesus Christ, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS HAS RANSOMED YOU(JEHOVAH NISSI-THE LORD MY BANNER),22K,,https://www.facebook.com/groups/1093979324586967/,"Hey JESUS HAS RANSOMED YOU(JEHOVAH NISSI-THE LORD MY BANNER), I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Visit,2M,,https://www.facebook.com/groups/thisworldneedsjesus/,"Hey Visit, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
MY JESUS,314K,,https://www.facebook.com/groups/355167805861071/,"Hey MY JESUS, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my savior,326K,,https://www.facebook.com/groups/984300469126036/,"Hey Jesus is my savior, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Loves All,8K,,https://www.facebook.com/groups/954265359579841/,"Hey Jesus Loves All, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Walk with Jesus,983K,,https://www.facebook.com/groups/251568226745073/,"Hey Walk with Jesus, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS DAILY WORD,606K,,https://www.facebook.com/groups/Jesusdailyword/,"Hey JESUS DAILY WORD, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ,2K,,https://www.facebook.com/groups/1136429674488814/,"Hey Jesus Christ, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is Light Of The World,296K,,https://www.facebook.com/groups/JesusIsLightOfTheWorld093/,"Hey Jesus Is Light Of The World, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
♥️✨ CONSECRATED HEART OF JESUS AND MARY✨♥️,300K,,https://www.facebook.com/groups/880630478939943/,"Hey ♥️✨ CONSECRATED HEART OF JESUS AND MARY✨♥️, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus,129K,,https://www.facebook.com/groups/781646225200991/,"Hey Jesus, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
NO WEAPON THAT IS FORMED AGAINST THEE SHALL PROSPER YH + TEAM JESUS GROUP,168K,,https://www.facebook.com/groups/227115809794062/,"Hey NO WEAPON THAT IS FORMED AGAINST THEE SHALL PROSPER YH + TEAM JESUS GROUP, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS MY EVERYTHING,354K,,https://www.facebook.com/groups/jesusismyeverthing144/,"Hey JESUS IS MY EVERYTHING, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Sacred Heart Of Jesus And Immaculate Heart of Mary Prayer Group,303K,,https://www.facebook.com/groups/1298631737143363/,"Hey Sacred Heart Of Jesus And Immaculate Heart of Mary Prayer Group, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
God Jesus Christ,132K,,https://www.facebook.com/groups/godjesussay/,"Hey God Jesus Christ, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I love Lord Jesus,73K,,https://www.facebook.com/groups/544579777296779/,"Hey I love Lord Jesus, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
DAILY INSPIRATIONS YH + TEAM JESUS GROUP,83K,,https://www.facebook.com/groups/3255114797857585/,"Hey DAILY INSPIRATIONS YH + TEAM JESUS GROUP, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus & Mary🙏My Savior,925K,,https://www.facebook.com/groups/741720705996171/,"Hey Jesus & Mary🙏My Savior, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Love and Prayer,27K,,https://www.facebook.com/groups/429125363349985/,"Hey Jesus Love and Prayer, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Walk with Jesus,54K,,https://www.facebook.com/groups/333588239403365/,"Hey Walk with Jesus, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is Our God and Savior,9.6K,,https://www.facebook.com/groups/563763899739006/,"Hey Jesus is Our God and Savior, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
"Jesus, Mary and Joseph - The Holy Family",37K,,https://www.facebook.com/groups/733586503833048/,"Hey Jesus, Mary and Joseph - The Holy Family, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS LORD,65K,,https://www.facebook.com/groups/1167158176745014/,"Hey JESUS IS LORD, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Light Of My Life,14K,,https://www.facebook.com/groups/2170409859826260/,"Hey Jesus Light Of My Life, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I love Jesus,88K,,https://www.facebook.com/groups/2539588489534249/,"Hey I love Jesus, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Country Girl's Love of Jesus Group,26K,,https://www.facebook.com/groups/699089581917088/,"Hey Country Girl's Love of Jesus Group, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Loves You,23K,,https://www.facebook.com/groups/487555770870913/,"Hey Jesus Loves You, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS MINISTRY,32K,,https://www.facebook.com/groups/729964390425205/,"Hey JESUS MINISTRY, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus My Savior ☝️,43K,,https://www.facebook.com/groups/246350176272488/,"Hey Jesus My Savior ☝️, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus world,26K,,https://www.facebook.com/groups/1841891699370918/,"Hey Jesus world, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Sacred Heart Of Jesus And Immaculate Heart of Mary Prayer Group,56K,,https://www.facebook.com/groups/1059809314448733/,"Hey Sacred Heart Of Jesus And Immaculate Heart of Mary Prayer Group, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is Everything To Me,71K,,https://www.facebook.com/groups/1975309699354265/,"Hey Jesus Is Everything To Me, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Fire for Jesus Africa 🔥🔥,25K,,https://www.facebook.com/groups/923213099970096/,"Hey Fire for Jesus Africa 🔥🔥, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Hello Jesus,41K,,https://www.facebook.com/groups/hijesus/,"Hey Hello Jesus, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS THE LORD /Colossians1:15-20,15K,,https://www.facebook.com/groups/289145596484675/,"Hey JESUS IS THE LORD /Colossians1:15-20, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Sharing Jesus Word,17K,,https://www.facebook.com/groups/1645243215728363/,"Hey Sharing Jesus Word, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
FRIENDS OF JESUS,18K,,https://www.facebook.com/groups/915619925554347/,"Hey FRIENDS OF JESUS, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
SHARING Jesus is CARING,17K,,https://www.facebook.com/groups/534962314099909/,"Hey SHARING Jesus is CARING, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Catholic Faith In Jesus Christ The Savior.💖,31K,,https://www.facebook.com/groups/1137275389779694/,"Hey Catholic Faith In Jesus Christ The Savior.💖, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Walk with Jesus,7.9K,,https://www.facebook.com/groups/3820912291557706/,"Hey Walk with Jesus, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is My Hope,13K,,https://www.facebook.com/groups/370422071564948/,"Hey Jesus Is My Hope, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS MY STRENGTH,56K,,https://www.facebook.com/groups/800222084457124/,"Hey JESUS IS MY STRENGTH, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
What a friend we have in Jesus,39K,,https://www.facebook.com/groups/whatafriendwehaveinjesus/,"Hey What a friend we have in Jesus, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
jesus is coming soon,14K,,https://www.facebook.com/groups/2046640725463200/,"Hey jesus is coming soon, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I Belong To Jesus > >,3.2K,,https://www.facebook.com/groups/ibelongtojules/,"Hey I Belong To Jesus > >, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS MARY JOSEPH ROSARY,21K,,https://www.facebook.com/groups/1574314790154748/,"Hey JESUS MARY JOSEPH ROSARY, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Praise The Lord Jesus Christ,14K,,https://www.facebook.com/groups/370185321806523/,"Hey Praise The Lord Jesus Christ, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
AMEN & Jesus,8.1K,,https://www.facebook.com/groups/1266939621891095/,"Hey AMEN & Jesus, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS MY LORD,7.4K,,https://www.facebook.com/groups/1100736865301198/,"Hey JESUS IS MY LORD, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus i trust in thee,35K,,https://www.facebook.com/groups/378181156009730/,"Hey Jesus i trust in thee, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Follow the Lord Jesus Christ,18K,,https://www.facebook.com/groups/658269948607789/,"Hey Follow the Lord Jesus Christ, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ Our Lord,15K,,https://www.facebook.com/groups/1369993303188173/,"Hey Jesus Christ Our Lord, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
HANV JEZU JIVO ANI ZOITIVONT DEV(JESUS YOUR LIVING AND VICTORIOUS GOD),18K,,https://www.facebook.com/groups/3068157253492964/,"Hey HANV JEZU JIVO ANI ZOITIVONT DEV(JESUS YOUR LIVING AND VICTORIOUS GOD), Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my Savior,5K,,https://www.facebook.com/groups/237855812423762/,"Hey Jesus is my Savior, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus and Lord Prayer,13K,,https://www.facebook.com/groups/1360081744852469/,"Hey Jesus and Lord Prayer, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Manifestation,16K,,https://www.facebook.com/groups/346326967847706/,"Hey Jesus Manifestation, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
