Group Name,Member Count,Last Active,Group URL,post
I Love Dogs,,,https://www.facebook.com/groups/107414446522214/,"I’d love to share an opportunity to help Loki with this animal-loving community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. I’m thankful for every person who takes a moment to read, donate, or share Loki’s story. I’m grateful for your time and consideration. Your support is appreciated (11). https://www.gofundme.com/f/restoring-hope-for-loki"
I Love Dogs,,,https://www.facebook.com/groups/748413687051579/,"I’m reaching out to share Loki’s fundraiser with this animal-loving community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If you’re able to donate or pass it along, your support would mean so much. I truly appreciate this community’s kindness. Your support is appreciated (12). https://www.gofundme.com/f/restoring-hope-for-loki"
I Love Dogs,,,https://www.facebook.com/groups/1270687060412132/,"I hope it’s okay to post a request for support in this animal-loving community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If this speaks to you, please consider helping in whatever way feels right, including simply sharing the link. Thank you for opening your heart to Loki’s fundraiser. Your support is appreciated (11). https://www.gofundme.com/f/restoring-hope-for-loki"
I Love Dogs 💖💖,,,https://www.facebook.com/groups/worlddogpoints/,"I’d be grateful to introduce Loki’s GoFundMe to this animal-loving community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Together, small acts of support can make a meaningful difference for Loki. Thank you for helping spread hope for Loki. Your support is appreciated (11). https://www.gofundme.com/f/restoring-hope-for-loki"
I Love Dogs We need them ❤,,,https://www.facebook.com/groups/1535918383212739/,"I’m asking this animal-loving community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Even a small gift or a quick share can extend the circle of care for Loki. Thank you for your compassion. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
I Love Jesus,,,https://www.facebook.com/groups/3659765997672742/,"Please consider taking a moment to support Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Any help you can offer, from a donation to a share, is sincerely appreciated. Thank you for being part of Loki’s support circle. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
ignore this,7.9K,,https://www.facebook.com/groups/1092339925583797/,"I’m sharing a heartfelt fundraiser for Loki with this caring community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Every contribution and every share helps build more support around Loki. Thank you for taking the time to help. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Inspiring Bible Verses and Prayers,45K,,https://www.facebook.com/groups/3807180446275021/,"I’d appreciate the kindness of this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Support does not have to be financial: sharing this fundraiser is also a meaningful way to help. Thank you for reading and for any help you can give. Your support is appreciated (3). https://www.gofundme.com/f/restoring-hope-for-loki"
Inspiring Positive Quotes,39K,,https://www.facebook.com/groups/1153061699325461/,"I’m hoping this caring community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. A donation of any size can make a real difference, and a share can help this reach someone who is able to give. With gratitude for any support you can offer. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
Irish Wolfhound Family,,,https://www.facebook.com/groups/825149716637700/,"I’m inviting this caring community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Your generosity, whether through a contribution or a share, can help bring hope to Loki. I appreciate this community more than I can say. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus & Mary🙏My Savior,,,https://www.facebook.com/groups/741720705996171/,"I’m posting Loki’s fundraiser for this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please keep Loki in mind and share this link if you know someone who may be able to help. Your support and shares are deeply appreciated. Your support is appreciated (3). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus 24/7,,,https://www.facebook.com/groups/527268738784385/,"I’m turning to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please help by donating if you can, or by sharing the fundraiser with others who may want to help. Thank you for caring about Loki. Your support is appreciated (3). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus and Mary Daily Words,,,https://www.facebook.com/groups/1993754897693855/,"I’d love to share an opportunity to help Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. I’m thankful for every person who takes a moment to read, donate, or share Loki’s story. I’m grateful for your time and consideration. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus and the Bible.,,,https://www.facebook.com/groups/574730348687403/,"I’m reaching out to share Loki’s fundraiser with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If you’re able to donate or pass it along, your support would mean so much. I truly appreciate this community’s kindness. Your support is appreciated (3). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Backs Me,,,https://www.facebook.com/groups/973667514392518/,"I hope it’s okay to post a request for support in this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If this speaks to you, please consider helping in whatever way feels right, including simply sharing the link. Thank you for opening your heart to Loki’s fundraiser. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS CHRIST,,Last active about a minute ago,https://www.facebook.com/groups/1958134071672495/,"I’d be grateful to introduce Loki’s GoFundMe to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Together, small acts of support can make a meaningful difference for Loki. Thank you for helping spread hope for Loki. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ,139K,,https://www.facebook.com/groups/379843912426258/,"I’m asking this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Even a small gift or a quick share can extend the circle of care for Loki. Thank you for your compassion. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS CHRIST,,,https://www.facebook.com/groups/692288384827844/,"Please consider taking a moment to support Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Any help you can offer, from a donation to a share, is sincerely appreciated. Thank you for being part of Loki’s support circle. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ,,,https://www.facebook.com/groups/386535404695653/,"I’m sharing a heartfelt fundraiser for Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Every contribution and every share helps build more support around Loki. Thank you for taking the time to help. Your support is appreciated (3). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ,,,https://www.facebook.com/groups/1136429674488814/,"I’d appreciate the kindness of this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Support does not have to be financial: sharing this fundraiser is also a meaningful way to help. Thank you for reading and for any help you can give. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS Christ 💕💕,11K,,https://www.facebook.com/groups/736451626925129/,"I’m hoping this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. A donation of any size can make a real difference, and a share can help this reach someone who is able to give. With gratitude for any support you can offer. Your support is appreciated (3). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ is God,,,https://www.facebook.com/groups/JesusChristIsGod/,"I’m inviting this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Your generosity, whether through a contribution or a share, can help bring hope to Loki. I appreciate this community more than I can say. Your support is appreciated (2). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ is Lord,,,https://www.facebook.com/groups/1304376866738098/,"I’m posting Loki’s fundraiser for this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please keep Loki in mind and share this link if you know someone who may be able to help. Your support and shares are deeply appreciated. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ is Lord✝️,,Last active 3 minutes ago,https://www.facebook.com/groups/557737292922018/,"I’m turning to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please help by donating if you can, or by sharing the fundraiser with others who may want to help. Thank you for caring about Loki. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS CHRIST IS OUR HOPE JESUS LOVES YOU! !!,,,https://www.facebook.com/groups/452908818236978/,"I’d love to share an opportunity to help Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. I’m thankful for every person who takes a moment to read, donate, or share Loki’s story. I’m grateful for your time and consideration. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS CHRIST IS RISEN,,,https://www.facebook.com/groups/1656450694894133/,"I’m reaching out to share Loki’s fundraiser with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If you’re able to donate or pass it along, your support would mean so much. I truly appreciate this community’s kindness. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ is The Answer,,,https://www.facebook.com/groups/1961519410875933/,"I hope it’s okay to post a request for support in this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If this speaks to you, please consider helping in whatever way feels right, including simply sharing the link. Thank you for opening your heart to Loki’s fundraiser. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ the only way (John 14:6),,,https://www.facebook.com/groups/410696912421491/,"I’d be grateful to introduce Loki’s GoFundMe to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Together, small acts of support can make a meaningful difference for Loki. Thank you for helping spread hope for Loki. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus daily,187K,,https://www.facebook.com/groups/1682291812198860/,"I’m asking this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Even a small gift or a quick share can extend the circle of care for Loki. Thank you for your compassion. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Daily,,,https://www.facebook.com/groups/MaryJesusdaily/,"Please consider taking a moment to support Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Any help you can offer, from a donation to a share, is sincerely appreciated. Thank you for being part of Loki’s support circle. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Daily Post You last visited 36 weeks ago,,,https://www.facebook.com/groups/904317797826716/,"I’m sharing a heartfelt fundraiser for Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Every contribution and every share helps build more support around Loki. Thank you for taking the time to help. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS DAILY QUOTES,,,https://www.facebook.com/groups/594776617390708/,"I’d appreciate the kindness of this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Support does not have to be financial: sharing this fundraiser is also a meaningful way to help. Thank you for reading and for any help you can give. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS DAILY WORD,,,https://www.facebook.com/groups/Jesusdailyword/,"I’m hoping this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. A donation of any size can make a real difference, and a share can help this reach someone who is able to give. With gratitude for any support you can offer. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Died For Our Sins,,,https://www.facebook.com/groups/JesusDiedForOurSins/,"I’m inviting this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Your generosity, whether through a contribution or a share, can help bring hope to Loki. I appreciate this community more than I can say. Your support is appreciated (3). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Followers,,,https://www.facebook.com/groups/693191592513444/,"I’m posting Loki’s fundraiser for this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please keep Loki in mind and share this link if you know someone who may be able to help. Your support and shares are deeply appreciated. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus has Power.,540K,,https://www.facebook.com/groups/322726091263318/,"I’m turning to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please help by donating if you can, or by sharing the fundraiser with others who may want to help. Thank you for caring about Loki. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus has returned,108K,,https://www.facebook.com/groups/4051683975084255/,"I’d love to share an opportunity to help Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. I’m thankful for every person who takes a moment to read, donate, or share Loki’s story. I’m grateful for your time and consideration. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus I love you.by edaki tomsly,,,https://www.facebook.com/groups/273263049800238/,"I’m reaching out to share Loki’s fundraiser with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If you’re able to donate or pass it along, your support would mean so much. I truly appreciate this community’s kindness. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS KING,,,https://www.facebook.com/groups/870603678332642/,"I hope it’s okay to post a request for support in this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If this speaks to you, please consider helping in whatever way feels right, including simply sharing the link. Thank you for opening your heart to Loki’s fundraiser. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is Lord,,,https://www.facebook.com/groups/2802562220022069/,"I’d be grateful to introduce Loki’s GoFundMe to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Together, small acts of support can make a meaningful difference for Loki. Thank you for helping spread hope for Loki. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is Lord,,,https://www.facebook.com/groups/174175851304241/,"I’m asking this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Even a small gift or a quick share can extend the circle of care for Loki. Thank you for your compassion. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is Lord,,,https://www.facebook.com/groups/xtiangist/,"Please consider taking a moment to support Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Any help you can offer, from a donation to a share, is sincerely appreciated. Thank you for being part of Loki’s support circle. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is Lord ❤️,,,https://www.facebook.com/groups/1741141012988932/,"I’m sharing a heartfelt fundraiser for Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Every contribution and every share helps build more support around Loki. Thank you for taking the time to help. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is Lord Daily,,,https://www.facebook.com/groups/4096131037329024/,"I’d appreciate the kindness of this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Support does not have to be financial: sharing this fundraiser is also a meaningful way to help. Thank you for reading and for any help you can give. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is My Hope,,,https://www.facebook.com/groups/370422071564948/,"I’m hoping this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. A donation of any size can make a real difference, and a share can help this reach someone who is able to give. With gratitude for any support you can offer. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS MY LORD,156K,,https://www.facebook.com/groups/325993837611017/,"I’m inviting this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Your generosity, whether through a contribution or a share, can help bring hope to Loki. I appreciate this community more than I can say. Your support is appreciated (4). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is My Lord,,,https://www.facebook.com/groups/1478842212535826/,"I’m posting Loki’s fundraiser for this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please keep Loki in mind and share this link if you know someone who may be able to help. Your support and shares are deeply appreciated. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my Rock,,Last active 3 minutes ago,https://www.facebook.com/groups/1549522372116106/,"I’m turning to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please help by donating if you can, or by sharing the fundraiser with others who may want to help. Thank you for caring about Loki. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my Rock,,,https://www.facebook.com/groups/1179110379997376/,"I’d love to share an opportunity to help Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. I’m thankful for every person who takes a moment to read, donate, or share Loki’s story. I’m grateful for your time and consideration. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my Savior,,,https://www.facebook.com/groups/775209411956564/,"I’m reaching out to share Loki’s fundraiser with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If you’re able to donate or pass it along, your support would mean so much. I truly appreciate this community’s kindness. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my savior,,,https://www.facebook.com/groups/984300469126036/,"I hope it’s okay to post a request for support in this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If this speaks to you, please consider helping in whatever way feels right, including simply sharing the link. Thank you for opening your heart to Loki’s fundraiser. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my savior,,,https://www.facebook.com/groups/1279782850505587/,"I’d be grateful to introduce Loki’s GoFundMe to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Together, small acts of support can make a meaningful difference for Loki. Thank you for helping spread hope for Loki. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is My Savior .,,,https://www.facebook.com/groups/483790191036697/,"I’m asking this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Even a small gift or a quick share can extend the circle of care for Loki. Thank you for your compassion. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is My Shepherd,,,https://www.facebook.com/groups/2443074862547379/,"Please consider taking a moment to support Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Any help you can offer, from a donation to a share, is sincerely appreciated. Thank you for being part of Loki’s support circle. Your support is appreciated (9). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my strength,,Last active 3 hours ago,https://www.facebook.com/groups/687563880986346/,"I’m sharing a heartfelt fundraiser for Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Every contribution and every share helps build more support around Loki. Thank you for taking the time to help. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is My Way,675K,,https://www.facebook.com/groups/1189240166634726/,"I’d appreciate the kindness of this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Support does not have to be financial: sharing this fundraiser is also a meaningful way to help. Thank you for reading and for any help you can give. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
"JESUS IS THE WAY, THE TRUTH AND THE LIFE",,,https://www.facebook.com/groups/373533517524211/,"I’m hoping this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. A donation of any size can make a real difference, and a share can help this reach someone who is able to give. With gratitude for any support you can offer. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
"JESUS IS THE WAY, TRUTH & LIFE",,,https://www.facebook.com/groups/702561113225456/,"I’m inviting this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Your generosity, whether through a contribution or a share, can help bring hope to Loki. I appreciate this community more than I can say. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Light Of My Life,,,https://www.facebook.com/groups/315924822542040/,"I’m posting Loki’s fundraiser for this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please keep Loki in mind and share this link if you know someone who may be able to help. Your support and shares are deeply appreciated. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS LIVES IN MY CITY,,,https://www.facebook.com/groups/JesusLivesInMyCity/,"I’m turning to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please help by donating if you can, or by sharing the fundraiser with others who may want to help. Thank you for caring about Loki. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS LORD Is My Everything,,,https://www.facebook.com/groups/417468742117830/,"I’d love to share an opportunity to help Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. I’m thankful for every person who takes a moment to read, donate, or share Loki’s story. I’m grateful for your time and consideration. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Love and Prayer,,,https://www.facebook.com/groups/429125363349985/,"I’m reaching out to share Loki’s fundraiser with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If you’re able to donate or pass it along, your support would mean so much. I truly appreciate this community’s kindness. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Lover,142K,,https://www.facebook.com/groups/1323289529730714/,"I hope it’s okay to post a request for support in this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If this speaks to you, please consider helping in whatever way feels right, including simply sharing the link. Thank you for opening your heart to Loki’s fundraiser. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Lover’s,,,https://www.facebook.com/groups/732752812674456/,"I’d be grateful to introduce Loki’s GoFundMe to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Together, small acts of support can make a meaningful difference for Loki. Thank you for helping spread hope for Loki. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Loves All,,,https://www.facebook.com/groups/954265359579841/,"I’m asking this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Even a small gift or a quick share can extend the circle of care for Loki. Thank you for your compassion. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Loves you,,,https://www.facebook.com/groups/944491229578347/,"Please consider taking a moment to support Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Any help you can offer, from a donation to a share, is sincerely appreciated. Thank you for being part of Loki’s support circle. Your support is appreciated (10). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus loves you,,,https://www.facebook.com/groups/981430645857647/,"I’m sharing a heartfelt fundraiser for Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Every contribution and every share helps build more support around Loki. Thank you for taking the time to help. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Loves You,,,https://www.facebook.com/groups/487555770870913/,"I’d appreciate the kindness of this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Support does not have to be financial: sharing this fundraiser is also a meaningful way to help. Thank you for reading and for any help you can give. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS LOVES YOU,,,https://www.facebook.com/groups/1057547238980901/,"I’m hoping this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. A donation of any size can make a real difference, and a share can help this reach someone who is able to give. With gratitude for any support you can offer. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus My King,,Last active a few seconds ago,https://www.facebook.com/groups/517063904063357/,"I’m inviting this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Your generosity, whether through a contribution or a share, can help bring hope to Loki. I appreciate this community more than I can say. Your support is appreciated (6). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus My King,,,https://www.facebook.com/groups/899442751747560/,"I’m posting Loki’s fundraiser for this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please keep Loki in mind and share this link if you know someone who may be able to help. Your support and shares are deeply appreciated. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS MY ROCK,,,https://www.facebook.com/groups/606083447937231/,"I’m turning to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please help by donating if you can, or by sharing the fundraiser with others who may want to help. Thank you for caring about Loki. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus My Safe Place,,Last active 44 minutes ago,https://www.facebook.com/groups/1332331284455086/,"I’d love to share an opportunity to help Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. I’m thankful for every person who takes a moment to read, donate, or share Loki’s story. I’m grateful for your time and consideration. Your support is appreciated (9). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS OUR REDEEMER,,,https://www.facebook.com/groups/1243168223826279/,"I’m reaching out to share Loki’s fundraiser with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If you’re able to donate or pass it along, your support would mean so much. I truly appreciate this community’s kindness. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Reigns Africa,,,https://www.facebook.com/groups/637975861991420/,"I hope it’s okay to post a request for support in this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. If this speaks to you, please consider helping in whatever way feels right, including simply sharing the link. Thank you for opening your heart to Loki’s fundraiser. Your support is appreciated (9). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS SAVES TV,,,https://www.facebook.com/groups/726839369229354/,"I’d be grateful to introduce Loki’s GoFundMe to this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Together, small acts of support can make a meaningful difference for Loki. Thank you for helping spread hope for Loki. Your support is appreciated (9). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS THE ONLY WAY TO HEAVEN.,,,https://www.facebook.com/groups/741412699296156/,"I’m asking this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Even a small gift or a quick share can extend the circle of care for Loki. Thank you for your compassion. Your support is appreciated (9). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS THE WAY,,,https://www.facebook.com/groups/374500096839492/,"Please consider taking a moment to support Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Any help you can offer, from a donation to a share, is sincerely appreciated. Thank you for being part of Loki’s support circle. Your support is appreciated (11). https://www.gofundme.com/f/restoring-hope-for-loki"
"Jesus, Coffee, Quotes",,,https://www.facebook.com/groups/217788929487196/,"I’m sharing a heartfelt fundraiser for Loki with this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Every contribution and every share helps build more support around Loki. Thank you for taking the time to help. Your support is appreciated (8). https://www.gofundme.com/f/restoring-hope-for-loki"
"Jesus, My Strength",,,https://www.facebook.com/groups/1656989171573358/,"I’d appreciate the kindness of this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Support does not have to be financial: sharing this fundraiser is also a meaningful way to help. Thank you for reading and for any help you can give. Your support is appreciated (9). https://www.gofundme.com/f/restoring-hope-for-loki"
"𝑱𝑬𝑺𝑼𝑺,𝑶𝒖𝒓 𝑹𝒆𝒅𝒆𝒆𝒎𝒆𝒓 𝒐𝒇 𝑳𝒊𝒇e",,,https://www.facebook.com/groups/571902093653966/,"I’m hoping this caring community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. A donation of any size can make a real difference, and a share can help this reach someone who is able to give. With gratitude for any support you can offer. Your support is appreciated (5). https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS: The Road To Salvation,,,https://www.facebook.com/groups/1498178784075854/,"I’m inviting this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Your generosity, whether through a contribution or a share, can help bring hope to Loki. I appreciate this community more than I can say. Your support is appreciated (7). https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus.Daily,,,https://www.facebook.com/groups/1157317395406187/,"I’m posting Loki’s fundraiser for this faith-filled community. This GoFundMe is for Loki, and I’m hoping to gather support during a difficult time. Please keep Loki in mind and share this link if you know someone who may be able to help. Your support and shares are deeply appreciated. Your support is appreciated (9). https://www.gofundme.com/f/restoring-hope-for-loki"
